model	cov	P	t	vg.term1	vg.term2	vg.term3	vg.term4	vg.sum	theta	gen	var.prs.geno	var.prs.lanc	exp.theta	exp.var.theta	va.term4	va.term1	va.term2	va.term3	exp.vg	exp.vgamma
CGF	neg	0.3	7	0.914866388063439	0.0275222679536659	0.00933077206491058	-0.0181343987570669	0.933585029324949	0.1	10	0.93842439511064	0.0188434886260888	0.080833881159878	0.0251763576210864	-0.0181192469142205	0.914866877809854	0.0275137066571179	0.00932297592047497	0.933584313473226	0.0187174356633724
CGF	neg	0.3	8	0.914695561573907	0.0304741339119537	0.00925369451692327	-0.0179845981852926	0.936438791817491	0.1	10	0.935590803905761	0.02172881134662	0.0904674239170373	0.0249551399271331	-0.0179600381009815	0.914695804878418	0.0304699783693063	0.00924105750856851	0.936446802655311	0.0217509977768933
CGF	neg	0.3	9	0.914525720389764	0.0333410308305741	0.00914937864403076	-0.0177818598028132	0.939234270061555	0.1	10	0.943004627514493	0.0246084275573003	0.0999999999999995	0.0246301529815998	-0.017726147289664	0.914526524918207	0.0333276101917136	0.00912071263925595	0.939248700459513	0.0247221755413055
CGF	neg	0.3	10	0.91435735685294	0.036116120258588	0.00900250506233994	-0.0174964103160257	0.941979571857842	0.1	10	0.942516121158441	0.0278426177801744	0.109432667614407	0.0242422325947503	-0.0174469637247427	0.914359019137549	0.0360890466813108	0.00897706308994105	0.941978165184058	0.0276191460465091
CGF	neg	0.6	0	0.916115870369756	0.00384739486654842	0.00384743334088183	-0.0074775045311809	0.916333194046005	0.1	10	0.912384373714394	0.000217381686313142	0.0104807417937856	0.0103708958452375	-0.00746386055400392	0.916116212357939	0.00384041304521046	0.00384041304521046	0.916333177894356	0.000216965536416989
CGF	neg	0.6	1	0.915930950026468	0.00758238601231458	0.00682833252309725	-0.0132708959085349	0.917070772653345	0.1	10	0.913847945065842	0.00118843432182663	0.0208516376390231	0.0183644066140513	-0.0132167338453457	0.915932045473694	0.00756049681170966	0.00680046427816923	0.917076272718227	0.00114422724453318
CGF	neg	0.6	2	0.915747511503641	0.0112081001703623	0.00910747403347365	-0.017700417997964	0.918362667709513	0.1	10	0.915392659641747	0.00266496773888051	0.0311138388027364	0.024480451899051	-0.0176184084769711	0.915749808795007	0.0111631822158284	0.00906527731342856	0.918359859847293	0.00261005105228593
CGF	neg	0.6	3	0.91556667098349	0.0147051068154898	0.010838873112657	-0.0210654001335372	0.9200452507781	0.1	10	0.917309491236361	0.00452650937812798	0.0412684844858171	0.0291146817282109	-0.0209536309819718	0.915569482091895	0.0146513346381515	0.0107813640388181	0.920048549786893	0.00447906769499772
CGF	neg	0.6	4	0.915387506379284	0.018093964234821	0.0121209394714336	-0.0235571020443048	0.922045308041233	0.1	10	0.920108064500182	0.00668531847868343	0.0513167019494859	0.0325802066962496	-0.0234477448457937	0.915391045346398	0.0180277553363837	0.012064671430423	0.922035727267411	0.00664468192101302
CGF	neg	0.6	5	0.915211075804415	0.0213574363905549	0.0130680973970542	-0.0253979078629052	0.924238701729119	0.1	10	0.924255981530604	0.00921182623452213	0.0612596066404303	0.0351247998305362	-0.0252790705677382	0.915214478750355	0.0212951828282709	0.0130069515201565	0.924237542531044	0.00902306378068922
CGF	neg	0.6	6	0.91503556092338	0.0245314336306306	0.0137450183462445	-0.026713506865242	0.926598506035013	0.1	10	0.923519034898533	0.0115336912150864	0.0710983023146287	0.0369445138131357	-0.026588705879574	0.915039762703215	0.0244562942452032	0.0136808039454064	0.926588155014251	0.0115483923110356
CGF	neg	0.6	7	0.914862283201452	0.0275940032297548	0.0142010979883178	-0.0275998997635791	0.929057484655946	0.1	10	0.929991538685391	0.0140629108445888	0.080833881159878	0.0381944605443806	-0.0274882837213694	0.914866877809854	0.0275137066571179	0.0141436676945101	0.929035968440112	0.0141690906302585
CGF	neg	0.6	8	0.914690138354307	0.0305667242222056	0.0145057277012563	-0.0281919490226593	0.93157064125511	0.1	10	0.932992740350267	0.0170034915997354	0.0904674239170373	0.0389973443730941	-0.0280661135470671	0.914695804878418	0.0304699783693063	0.0144409810197611	0.931540650720418	0.0168448458420003
CGF	neg	0.6	9	0.914522091976251	0.0334015388611708	0.0146606670991718	-0.0284930744606653	0.934091223475928	0.1	10	0.935868997694017	0.0194140255960429	0.0999999999999995	0.039450217095527	-0.0283920428495491	0.914526524918207	0.0333276101917136	0.0146086828593134	0.934070775119685	0.0195442502014779
